player_appearance_id,player_id,fixture_id,date,checkpoint,checkpoint_period,checkpoint_min,position,is_home,formation,minute_in,minute_out,subbed,jersey_number,last15_sprints,last15_hsr,last15_distance,last15_mean_max_speed,last15_peak_speed,last15_shots,last15_shots_on_target,last15_shots_under_press,last15_shots_top_third,cumul_sprints,cumul_hsr,cumul_distance,cumul_mean_max_speed,cumul_peak_speed,cumul_shots,cumul_shots_on_target,cumul_shots_under_press,cumul_shots_top_third,scored_after,formation_defenders,formation_midfielders,formation_attackers,formation_striker,cumul_in_game_time,last_15_received_succ,last_15_received_unsucc,cumul_received_succ,cumul_received_unsucc,cumul_pass_top_count,cumul_pass_middle_count,cumul_pass_top_accuracy_rate,cumul_pass_middle_accuracy_rate,last_15_times_pressured,last_15_pressured_succ,last_15_pressured_unsucc,cumul_times_pressured,cumul_pressured_succ,cumul_pressured_unsucc,last_15_pressured_success_rate,cumul_pressured_success_rate,last_15_pressures_applied,last_15_pressures_won,last_15_pressures_lost,cumul_pressures_applied,cumul_pressures_won,cumul_pressures_lost,last_15_pressure_success_rate,cumul_pressure_success_rate,last15_top_sprint_count,last15_top_hsr_count,last15_middle_sprint_count,last15_middle_hsr_count,last15_bottom_sprint_count,last15_bottom_hsr_count,top_sprint_distance,top_hsr_distance,last15_unique_run_possessions,possessions_with_2plus_runs,possessions_with_2plus_top_runs,possessions_with_sprint_and_hsr,cumul_top_sprint_count,cumul_top_hsr_count,cumul_middle_sprint_count,cumul_middle_hsr_count,cumul_bottom_sprint_count,cumul_bottom_hsr_count,cumul_unique_run_possessions,cumul_top_run_share,cumul_middle_run_share,cumul_bottom_run_share,cumul_top_sprint_share,cumul_top_hsr_share,cumul_bottom_sprint_share,last15_top_run_share,last15_top_sprint_share,distance_per_run,distance_per_possession,top_distance_share,middle_distance_share,bottom_distance_share,sprint_distance_share,avg_top_sprint_distance,runs_per_possession,sprints_per_possession,top_runs_per_possession,share_of_possessions_with_top_run,share_of_possessions_with_sprint,top_run_repeat_possession_rate,last_15_shots_total,last_15_shots_special,last_15_shots_set_play,last_15_shots_blocked,last_15_shots_under_pressure,cumul_shots_total,cumul_shots_special,cumul_shots_set_play,cumul_shots_blocked,cumul_shots_under_pressure,last_15_shots_under_pressure_rate,cumul_shots_under_pressure_rate,team_total_cumul_shots,player_share_team_cumul_shots,player_rank_team_cumul_shots,player_z_team_shots_total,opponent_total_cumul_shots,team_minus_opponent_shot_load,player_share_team_shots_on_target,team_total_top_runs,player_share_team_top_distance,player_rank_team_top_distance_share,player_z_team_top_distance_share
65580,2139,1161,2025-06-11,H1_15,half_1,15,M,True,5-4-1,1,90,False,8,3,12,3568.27,6.631,8.14,0,0,0,0,3,12,3568.27,6.631,8.14,0,0,0,0,1,5,4,1,0,14,5,0,5,0,3,5,0,0,2,2,0,2,2,0,1.0,1.0,2,0,2,2,0,2,0.0,0.0,1,5,2,4,0,3,190.5216,1398.7376,2.0,1.0,1.0,1.0,1,5,2,4,0,3,2.0,0.4,0.4,0.2,0.3333333333333333,0.4166666666666667,0.0,0.4,0.3333333333333333,237.88493333333332,1784.137,0.4453859765253453,0.374674478473346,0.17993954500130874,0.24695222396037975,190.5216,7.5,1.5,3.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0.0,2,-0.4714045207910318,0,2,0.0,42,0.13003861044496384,4,0.6782537910367414
65580,2139,1161,2025-06-11,H1_30,half_1,30,M,True,5-4-1,1,90,False,8,0,8,2675.04,6.161,7.11,0,0,0,0,3,20,6243.31,6.467,8.14,0,0,0,0,1,5,4,1,0,29,6,0,11,0,4,12,0,0,4,3,1,6,5,1,0.75,0.8333333333333334,4,2,2,6,2,4,0.5,0.3333333333333333,0,1,0,3,0,4,0.0,378.1652,2.0,2.0,0.0,0.0,1,6,2,7,0,7,2.0,0.30434782608695654,0.391304347826087,0.30434782608695654,0.3333333333333333,0.3,0.0,0.125,0.0,334.3796,1337.5184,0.1413682234203283,0.33306353019143514,0.5255682463882366,0.0,0.0,4.0,0.0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,-0.7559289460184545,0,4,0.0,69,0.05580044860096766,8,-0.6431829333372038
65580,2139,1161,2025-06-11,H1_45,half_1,45,M,True,5-4-1,1,90,False,8,1,5,2906.51,6.633,7.08,0,0,0,0,4,25,9149.82,6.502,8.14,0,0,0,0,1,5,4,1,0,44,3,1,14,1,4,14,0,0,3,1,2,9,6,3,0.3333333333333333,0.6666666666666666,1,0,1,7,2,5,0.0,0.2857142857142857,0,1,1,2,0,2,0.0,640.278,2.0,1.0,0.0,1.0,1,7,3,9,0,9,2.0,0.27586206896551724,0.41379310344827586,0.3103448275862069,0.25,0.28,0.0,0.16666666666666666,0.0,484.4182,1453.2546,0.2202910625571046,0.4862801053580012,0.2934288320848941,0.12545812688292884,0.0,3.0,0.5,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,-0.7559289460184545,0,4,0.0,84,0.12357555620888168,4,0.4797976539979904
65581,968,1161,2025-06-11,H1_15,half_1,15,A,True,5-4-1,1,64,True,9,2,9,3761.42,6.625,7.73,0,0,0,0,2,9,3761.42,6.625,7.73,0,0,0,0,0,5,4,1,0,14,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0.0,0.0,5,2,3,5,2,3,0.4,0.4,0,1,1,5,1,3,0.0,306.6192,2.0,2.0,0.0,1.0,0,1,1,5,1,3,2.0,0.09090909090909091,0.5454545454545454,0.36363636363636365,0.0,0.1111111111111111,0.5,0.09090909090909091,0.0,341.94683636363635,1880.7076,0.08151697797148265,0.5845807184487372,0.3339023035797803,0.13681999264532138,0.0,5.5,1.0,0.5,0.5,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0.0,2,-0.4714045207910318,0,2,0.0,42,0.02380037787849188,9,-1.1632327604450132
65581,968,1161,2025-06-11,H1_30,half_1,30,A,True,5-4-1,1,64,True,9,0,10,3521.11,6.472,6.97,0,0,0,0,2,19,7282.52,6.552,7.73,0,0,0,0,0,5,4,1,0,29,2,0,2,1,3,2,0,1,3,2,1,4,2,2,0.6666666666666666,0.5,8,1,7,13,3,10,0.125,0.23076923076923078,0,3,0,6,0,1,0.0,1255.7716,2.0,2.0,1.0,0.0,0,4,1,11,1,4,2.0,0.19047619047619047,0.5714285714285714,0.23809523809523808,0.0,0.21052631578947367,0.5,0.3,0.0,352.11088,1760.5544,0.3566409535541759,0.5198050114214022,0.12355403502442185,0.0,0.0,5.0,0.0,1.5,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,-0.7559289460184545,0,4,0.0,69,0.14077226632911216,4,0.913482872698167
65581,968,1161,2025-06-11,H1_45,half_1,45,A,True,5-4-1,1,64,True,9,0,5,1852.37,6.472,7.05,0,0,0,0,2,24,9134.89,6.537,7.73,0,0,0,0,0,5,4,1,0,44,0,0,2,1,3,3,0,0,1,0,1,5,2,3,0.0,0.4,4,3,1,17,6,11,0.75,0.35294117647058826,0,1,0,3,0,1,0.0,435.17119999999994,2.0,1.0,0.0,0.0,0,5,1,14,1,5,2.0,0.19230769230769232,0.5769230769230769,0.23076923076923078,0.0,0.20833333333333334,0.5,0.2,0.0,370.47416,926.1854,0.2349266140450929,0.4356352410651259,0.32943814488978124,0.0,0.0,2.5,0.0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,-0.7559289460184545,0,4,0.0,84,0.1317855870406275,3,0.6003847299540798
65581,968,1161,2025-06-11,H2_15,half_2,15,A,True,5-4-1,1,64,True,9,1,8,3208.74,6.546,8.89,0,0,0,0,3,32,12343.64,6.539,8.89,0,0,0,0,0,5,4,1,0,59,3,1,5,2,4,6,0,0,0,0,0,5,2,3,0.0,0.4,3,2,1,20,8,12,0.6666666666666666,0.4,0,3,0,5,1,0,0.0,1223.8364,2.0,2.0,1.0,1.0,0,8,1,19,2,5,2.0,0.22857142857142856,0.5714285714285714,0.2,0.0,0.25,0.6666666666666666,0.3333333333333333,0.0,356.52706666666666,1604.3718,0.381406728789424,0.3943386439477433,0.22425462726283277,0.22425462726283277,0.0,4.5,0.5,1.5,1.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6,0.0,3,-0.8320502943378437,4,2,0.0,109,0.1438501502644554,3,0.6918103033673503
65582,1909,1161,2025-06-11,H1_15,half_1,15,M,True,5-4-1,1,64,True,10,2,9,4050.27,6.467,7.84,0,0,0,0,2,9,4050.27,6.467,7.84,0,0,0,0,0,5,4,1,0,14,3,0,3,0,1,1,0,0,1,0,1,1,0,1,0.0,0.0,11,1,10,11,1,10,0.09090909090909091,0.09090909090909091,0,6,1,3,1,0,0.0,2020.8172,2.0,2.0,2.0,1.0,0,6,1,3,1,0,2.0,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.0,0.6666666666666666,0.5,0.5454545454545454,0.0,368.20592727272725,2025.1326,0.49893453890377354,0.44947911065181606,0.05158635044441041,0.11022211582589704,0.0,5.5,1.0,3.0,1.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0.0,2,-0.4714045207910318,0,2,0.0,42,0.14567309605975737,3,0.9492550521031212
65582,1909,1161,2025-06-11,H1_30,half_1,30,M,True,5-4-1,1,64,True,10,1,7,2553.56,6.431,7.32,0,0,0,0,3,16,6603.83,6.452,7.84,0,0,0,0,0,5,4,1,0,29,4,1,7,1,2,4,0,0,7,3,4,8,3,5,0.42857142857142855,0.375,12,5,7,23,6,17,0.4166666666666667,0.2608695652173913,0,2,1,3,0,2,0.0,533.9048,2.0,2.0,0.0,1.0,0,8,2,6,1,2,2.0,0.42105263157894735,0.42105263157894735,0.15789473684210525,0.0,0.5,0.3333333333333333,0.25,0.0,319.19505,1276.7802,0.20908250300247452,0.4839421851936614,0.3069753118038641,0.1002695687166828,0.0,4.0,0.5,1.0,1.0,0.5,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,-0.7559289460184545,0,4,0.0,69,0.08252842951461738,6,-0.15353195181108342
65582,1909,1161,2025-06-11,H1_45,half_1,45,M,True,5-4-1,1,64,True,10,1,10,2690.68,6.321,7.16,0,0,0,0,4,26,9294.5,6.404,7.84,0,0,0,0,0,5,4,1,0,44,3,1,10,2,3,8,0,0,7,4,3,15,7,8,0.5714285714285714,0.4666666666666667,2,0,2,25,6,19,0.0,0.24,0,2,1,6,0,2,0.0,1049.7356,2.0,2.0,1.0,1.0,0,10,3,12,1,4,2.0,0.3333333333333333,0.5,0.16666666666666666,0.0,0.38461538461538464,0.25,0.18181818181818182,0.0,244.60701818181818,1345.3386,0.3901380663574211,0.515160421324416,0.09470151231816287,0.07845995052843946,0.0,5.5,0.5,1.0,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,-0.7559289460184545,0,4,0.0,84,0.21885376550797808,1,1.8792224426704511
65582,1909,1161,2025-06-11,H2_15,half_2,15,M,True,5-4-1,1,64,True,10,3,10,4154.44,6.767,8.22,1,0,1,1,7,36,13448.94,6.514,8.22,1,0,1,1,0,5,4,1,0,59,6,0,16,2,5,10,0,0,4,3,1,19,10,9,0.75,0.5263157894736842,3,1,2,28,7,21,0.3333333333333333,0.25,1,4,1,4,1,2,312.8808,1138.6488,2.0,2.0,2.0,2.0,1,14,4,16,2,6,2.0,0.3488372093023256,0.46511627906976744,0.18604651162790697,0.14285714285714285,0.3888888888888889,0.2857142857142857,0.38461538461538464,0.3333333333333333,319.57209230769234,2077.2186,0.34939259642677956,0.4472530719684486,0.20335433160477184,0.19813071190485196,312.8808,6.5,1.5,2.5,1.0,1.0,1.0,1,0,0,1,1,1,0,0,1,1,1.0,1.0,6,0.16666666666666666,2,0.6933752452815365,4,2,0.0,109,0.1317758017977425,4,0.534028068228277
65584,445,1161,2025-06-11,H1_15,half_1,15,D,True,5-4-1,1,64,True,14,3,12,5003.92,6.839,8.16,0,0,0,0,3,12,5003.92,6.839,8.16,0,0,0,0,0,5,4,1,0,14,2,0,2,0,1,0,1,0,1,1,0,1,1,0,1.0,1.0,1,1,0,1,1,0,1.0,1.0,2,3,1,4,0,5,950.0648,743.4344,2.0,2.0,2.0,2.0,2,3,1,4,0,5,2.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.25,0.0,0.3333333333333333,0.6666666666666666,333.59490666666665,2501.9618,0.3384342638644603,0.2540996429282014,0.40746609320733834,0.28466086092921156,475.0324,7.5,1.5,2.5,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0.0,2,-0.4714045207910318,0,2,0.0,42,0.09881209494568412,6,0.13698717776189115
65584,445,1161,2025-06-11,H1_30,half_1,30,D,True,5-4-1,1,64,True,14,2,6,3037.2,7.021,8.73,0,0,0,0,5,18,8041.12,6.903,8.73,0,0,0,0,0,5,4,1,0,29,1,2,3,2,1,2,1,1,1,0,1,2,1,1,0.0,0.5,3,2,1,4,3,1,0.6666666666666666,0.75,0,1,0,2,2,3,0.0,154.5464,1.0,1.0,0.0,1.0,2,4,1,6,2,8,2.0,0.2608695652173913,0.30434782608695654,0.43478260869565216,0.4,0.2222222222222222,0.4,0.125,0.0,379.65004999999996,3037.2003999999997,0.05088449217904753,0.1631422147843784,0.785973293036574,0.3069138276157214,0.0,8.0,2.0,1.0,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,-0.7559289460184545,0,4,0.0,69,0.020084976819585532,10,-1.2974828548285124
65584,445,1161,2025-06-11,H1_45,half_1,45,D,True,5-4-1,1,64,True,14,3,7,3869.9,7.214,8.92,0,0,0,0,8,25,11911.03,6.997,8.92,0,0,0,0,0,5,4,1,0,44,1,0,4,2,2,5,1,1,4,3,1,6,4,2,0.75,0.6666666666666666,5,1,4,9,4,5,0.2,0.4444444444444444,1,2,1,2,1,3,435.8776,362.4384,2.0,2.0,1.0,1.0,3,6,2,8,3,11,2.0,0.2727272727272727,0.30303030303030304,0.42424242424242425,0.375,0.24,0.375,0.3,0.3333333333333333,386.9904,1934.952,0.20628832136404415,0.42153944904059637,0.37217222959535945,0.49022580405095323,435.8776,5.0,1.5,1.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,4,0.0,2,-0.7559289460184545,0,4,0.0,84,0.11572050974764404,5,0.36442450818747096
65584,445,1161,2025-06-11,H2_15,half_2,15,D,True,5-4-1,1,64,True,14,2,9,3029.11,6.665,7.52,0,0,0,0,10,34,14940.13,6.914,8.92,0,0,0,0,0,5,4,1,0,59,1,1,5,3,3,11,1,0,2,2,0,8,6,2,1.0,0.75,5,2,3,14,6,8,0.4,0.42857142857142855,1,2,0,2,1,5,156.4084,622.7855999999999,2.0,2.0,1.0,1.0,4,8,2,10,4,16,2.0,0.2727272727272727,0.2727272727272727,0.45454545454545453,0.4,0.23529411764705882,0.4,0.2727272727272727,0.5,275.37330909090906,1514.5531999999998,0.25723559925131717,0.22531344557589658,0.5174509551727863,0.14746976203939222,156.4084,5.5,1.0,1.5,1.0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,6,0.0,3,-0.8320502943378437,4,2,0.0,109,0.0970181614863405,6,0.07983062713140324
65585,966,1161,2025-06-11,H1_15,half_1,15,D,True,5-4-1,1,90,False,15,4,10,4514.78,6.815,8.85,0,0,0,0,4,10,4514.78,6.815,8.85,0,0,0,0,0,5,4,1,0,14,2,1,2,1,0,3,0,1,1,0,1,1,0,1,0.0,0.0,6,1,5,6,1,5,0.16666666666666666,0.16666666666666666,1,4,1,5,2,1,752.0452,739.828,2.0,2.0,2.0,1.0,1,4,1,5,2,1,2.0,0.35714285714285715,0.42857142857142855,0.21428571428571427,0.25,0.4,0.5,0.35714285714285715,0.25,322.48394285714284,2257.3876,0.33044241051027307,0.4260951021437346,0.24346248734599232,0.42500127138113103,752.0452,7.0,2.0,2.5,1.0,0.5,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0.0,2,-0.4714045207910318,0,2,0.0,42,0.09647872667673664,7,0.0965416038557876
