fixture_id,date,id,player_appearance_id,period,minute,stage,possession,run_type,min_speed,max_speed,distance,distance_scaled_div25,distance_scaled_div25_4,distance_scaled_div25_5,dist_over_max,dist_over_max_div25,suspicion_reason
1161.0,2025-06-11,1323715,65576,half_1,10,bottom,3753,hsr,5.5,5.91,146.7756,5.871024,5.778566929133858,5.755905882352941,24.8351269035533,0.993405076142132,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323716,65576,half_1,12,middle,3753,sprint,7.01,7.77,296.3076,11.852303999999998,11.665653543307087,11.61990588235294,38.13482625482625,1.5253930501930502,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323717,65576,half_1,17,bottom,3753,sprint,6.93,9.1,652.078,26.083119999999997,25.67236220472441,25.5716862745098,71.65692307692308,2.866276923076923,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323718,65576,half_1,17,top,3753,hsr,5.43,6.19,358.4556,14.338224,14.112425196850394,14.057082352941176,57.90882067851373,2.316352827140549,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323719,65576,half_1,17,middle,3753,hsr,5.42,6.85,152.8256,6.113024,6.016755905511812,5.993160784313726,22.31030656934307,0.8924122627737227,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323720,65576,half_1,19,middle,3753,hsr,5.51,6.49,222.2348,8.889392,8.74940157480315,8.715090196078432,34.242650231124806,1.3697060092449924,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323721,65576,half_1,21,middle,3753,hsr,5.53,5.97,148.0252,5.9210080000000005,5.82776377952756,5.804909803921569,24.79484087102178,0.9917936348408711,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323722,65576,half_1,22,bottom,3753,hsr,5.48,5.91,198.9448,7.9577919999999995,7.832472440944882,7.801756862745098,33.6624027072758,1.346496108291032,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323724,65576,half_1,32,bottom,3752,hsr,5.43,5.54,147.7504,5.910016000000001,5.816944881889764,5.794133333333334,26.669747292418776,1.066789891696751,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323725,65576,half_1,34,bottom,3753,hsr,5.42,5.77,167.7416,6.709664,6.604000000000001,6.578101960784314,29.071334488734838,1.1628533795493936,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323723,65576,half_1,35,middle,3753,sprint,6.95,7.75,407.7572,16.310288,16.05343307086614,15.99047843137255,52.61383225806452,2.1045532903225808,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323726,65576,half_1,35,top,3753,hsr,5.51,6.91,155.9688,6.238752,6.140503937007874,6.116423529411764,22.571461649782922,0.9028584659913169,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323727,65576,half_1,40,middle,3753,hsr,5.49,6.46,209.1432,8.365728,8.233984251968504,8.20169411764706,32.37510835913313,1.2950043343653252,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323728,65576,half_1,40,middle,3753,hsr,5.44,6.2,570.6508,22.826032,22.466566929133858,22.37846274509804,92.04045161290323,3.681618064516129,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323729,65576,half_2,1,middle,3753,hsr,5.47,5.87,169.3196,6.772784000000001,6.666125984251969,6.63998431372549,28.844906303236797,1.153796252129472,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323730,65576,half_2,1,bottom,3753,hsr,5.43,5.85,220.62920000000005,8.825168000000001,8.686188976377956,8.652125490196081,37.71439316239317,1.508575726495727,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323731,65576,half_2,7,middle,3753,hsr,5.4,7.21,426.544,17.06176,16.793070866141733,16.72721568627451,59.16005547850208,2.3664022191400833,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323732,65576,half_2,22,middle,3753,sprint,6.94,7.32,387.4972,15.499888,15.255795275590552,15.19596862745098,52.93677595628415,2.117471038251366,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323733,65576,half_2,22,middle,3753,hsr,5.43,6.91,180.1136,7.204543999999999,7.0910866141732285,7.063278431372549,26.065643994211285,1.0426257597684514,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323734,65576,half_2,22,middle,3752,hsr,5.46,6.95,156.33599999999998,6.253439999999999,6.154960629921259,6.130823529411764,22.49438848920863,0.8997755395683452,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323735,65576,half_2,29,middle,3753,hsr,5.44,6.5,441.612,17.66448,17.386299212598427,17.318117647058823,67.9403076923077,2.717612307692308,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323736,65576,half_2,34,middle,3753,hsr,5.4,6.83,951.888,38.075520000000004,37.47590551181103,37.328941176470586,139.36866764275257,5.574746705710103,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323737,65576,half_2,35,top,3752,hsr,5.43,5.5,119.8,4.792,4.716535433070867,4.698039215686275,21.78181818181818,0.8712727272727272,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323738,65576,half_2,38,middle,3753,hsr,5.41,6.11,394.9528,15.798112000000001,15.549322834645672,15.488345098039217,64.64039279869067,2.585615711947627,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323739,65576,half_2,40,middle,3753,hsr,5.51,5.92,170.29399999999998,6.81176,6.704488188976377,6.678196078431372,28.765878378378375,1.1506351351351352,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323740,65576,half_2,42,middle,3753,hsr,5.45,5.65,160.35519999999997,6.414207999999999,6.3131968503937,6.288439215686274,28.38145132743362,1.1352580530973448,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323741,65576,half_2,46,top,3753,hsr,5.43,6.86,439.1724,17.566896,17.290251968503938,17.22244705882353,64.01930029154518,2.5607720116618076,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323742,65576,half_2,48,bottom,3753,hsr,5.45,6.58,520.4775999999999,20.819103999999996,20.491244094488188,20.410886274509803,79.09993920972643,3.163997568389057,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323743,65576,half_2,51,bottom,3752,hsr,5.44,6.69,397.1112,15.884447999999999,15.634299212598426,15.572988235294117,59.35892376681614,2.3743569506726456,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323744,65577,half_1,1,middle,3753,sprint,7.01,8.44,732.6716,29.306864,28.84533858267717,28.732219607843138,86.80943127962085,3.4723772511848345,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323745,65577,half_1,2,middle,3753,hsr,5.46,6.83,286.18320000000006,11.447328000000002,11.267055118110239,11.222870588235295,41.90090775988288,1.676036310395315,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323746,65577,half_1,10,bottom,3753,hsr,5.45,6.72,328.426,13.137039999999999,12.93015748031496,12.879450980392157,48.87291666666667,1.9549166666666666,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323747,65577,half_1,13,middle,3752,hsr,5.4,6.01,229.532,9.181280000000001,9.036692913385828,9.001254901960785,38.19168053244593,1.527667221297837,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323748,65577,half_1,17,bottom,3753,sprint,6.93,7.02,159.9548,6.398192,6.297433070866142,6.272737254901961,22.78558404558405,0.9114233618233618,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323749,65577,half_1,17,top,3753,hsr,5.42,5.63,221.2776,8.851104,8.711716535433071,8.67755294117647,39.30330373001777,1.5721321492007103,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323750,65577,half_1,17,bottom,3753,hsr,5.42,6.93,237.6408,9.505632,9.355937007874017,9.31924705882353,34.29160173160174,1.3716640692640694,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323751,65577,half_1,17,bottom,3753,hsr,5.47,6.91,349.9688,13.998752,13.778299212598425,13.724266666666667,50.64671490593343,2.0258685962373373,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323752,65577,half_1,20,middle,3753,hsr,5.42,5.86,386.3676,15.454704,15.211322834645669,15.151670588235293,65.9330375426621,2.6373215017064844,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323753,65577,half_1,22,bottom,3753,hsr,5.43,5.66,261.334,10.45336,10.288740157480316,10.248392156862746,46.17208480565371,1.8468833922261483,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323754,65577,half_1,23,bottom,3753,hsr,5.45,5.73,172.9692,6.918768,6.809811023622047,6.783105882352941,30.18659685863874,1.2074638743455497,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323755,65577,half_1,24,middle,3753,hsr,5.48,5.86,209.658,8.38632,8.254251968503937,8.221882352941176,35.777815699658696,1.431112627986348,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323756,65577,half_1,24,bottom,3753,hsr,5.37,5.6,153.65120000000002,6.146048,6.049259842519686,6.025537254901962,27.43771428571429,1.0975085714285715,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323757,65577,half_1,25,bottom,3753,hsr,5.35,6.18,337.57,13.5028,13.290157480314962,13.238039215686275,54.62297734627832,2.184919093851133,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323758,65577,half_1,27,middle,3752,hsr,5.41,5.85,231.8852,9.275408,9.129338582677166,9.09353725490196,39.63849572649573,1.5855398290598293,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323759,65577,half_1,27,top,3752,hsr,5.49,5.72,133.3136,5.332544,5.248566929133859,5.22798431372549,23.30657342657343,0.9322629370629372,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323760,65577,half_1,28,bottom,3752,hsr,5.44,6.65,514.5640000000001,20.582560000000004,20.258425196850396,20.178980392156866,77.37804511278196,3.0951218045112787,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323761,65577,half_1,28,middle,3753,hsr,5.46,5.82,185.7624,7.430496000000001,7.313480314960631,7.284800000000001,31.9179381443299,1.276717525773196,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323763,65577,half_1,32,bottom,3752,hsr,5.41,5.47,119.482,4.77928,4.704015748031496,4.68556862745098,21.843144424131626,0.8737257769652651,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323764,65577,half_1,34,bottom,3753,hsr,5.42,6.5,516.1172,20.644688000000002,20.31957480314961,20.23989019607843,79.40264615384616,3.1761058461538463,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323762,65577,half_1,35,middle,3753,sprint,6.94,8.13,658.7996,26.351984,25.936992125984254,25.83527843137255,81.03316113161131,3.2413264452644523,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323765,65577,half_1,35,top,3753,hsr,5.41,6.91,179.882,7.19528,7.081968503937008,7.054196078431373,26.032127351664254,1.0412850940665703,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323766,65577,half_1,36,middle,3753,hsr,5.52,6.27,218.1892,8.727568,8.59012598425197,8.556439215686275,34.79891547049442,1.3919566188197767,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323767,65577,half_1,40,middle,3753,hsr,5.43,6.3,645.6644,25.826576,25.41985826771654,25.320172549019606,102.4864126984127,4.099456507936508,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323768,65577,half_2,5,middle,3753,hsr,5.46,7.03,409.7004,16.388016,16.129937007874016,16.066682352941175,58.27886201991465,2.331154480796586,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323769,65577,half_2,7,top,3753,hsr,5.41,5.7,222.7228,8.908912,8.768614173228347,8.734227450980393,39.07417543859649,1.5629670175438597,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323771,65577,half_2,11,middle,3752,hsr,5.43,6.91,148.3232,5.932928,5.839496062992127,5.816596078431373,21.465007235890017,0.8586002894356006,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323770,65577,half_2,12,top,3752,sprint,6.97,8.31,512.5008,20.500032,20.177196850393702,20.098070588235295,61.6727797833935,2.46691119133574,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323772,65577,half_2,15,bottom,3752,hsr,5.44,5.6,148.5508,5.942032,5.848456692913387,5.825521568627451,26.526928571428574,1.061077142857143,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323773,65577,half_2,15,middle,3752,hsr,5.43,5.88,209.8624,8.394496,8.262299212598426,8.229898039215687,35.690884353741495,1.42763537414966,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323774,65577,half_2,15,top,3752,hsr,5.43,6.24,421.9472,16.877888,16.612094488188976,16.546949019607844,67.61974358974359,2.7047897435897434,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323775,65577,half_2,29,middle,3753,hsr,5.44,6.11,261.812,10.472480000000001,10.30755905511811,10.26713725490196,42.84975450081833,1.7139901800327333,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323776,65577,half_2,32,middle,3753,sprint,6.94,7.45,317.9352,12.717408,12.517133858267718,12.46804705882353,42.67586577181208,1.7070346308724833,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323777,65577,half_2,32,top,3753,hsr,5.47,6.94,136.8652,5.474608,5.388393700787401,5.367262745098039,19.721210374639767,0.7888484149855908,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323778,65577,half_2,33,middle,3752,hsr,5.44,6.9,464.9124,18.596496,18.30363779527559,18.23185882352941,67.37860869565218,2.6951443478260866,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323779,65577,half_2,36,middle,3753,hsr,5.46,6.47,363.7296,14.549184,14.320062992125985,14.263905882352942,56.21786707882535,2.2487146831530143,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323780,65577,half_2,38,middle,3753,hsr,5.42,5.64,149.00359999999998,5.960143999999999,5.866283464566928,5.843278431372548,26.419078014184393,1.0567631205673758,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323781,65577,half_2,39,middle,3753,hsr,5.44,5.88,261.5512,10.462048,10.297291338582678,10.256909803921568,44.48149659863945,1.7792598639455781,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323782,65577,half_2,42,bottom,3753,hsr,5.43,6.35,341.2876,13.651504,13.436519685039372,13.383827450980393,53.746078740157486,2.149843149606299,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323783,65577,half_2,43,top,3753,hsr,5.46,5.67,132.7,5.308,5.224409448818897,5.20392156862745,23.403880070546734,0.9361552028218695,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323784,65577,half_2,44,top,3753,hsr,5.45,5.84,174.7028,6.988112,6.878062992125985,6.851090196078431,29.914863013698632,1.1965945205479454,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323785,65577,half_2,48,bottom,3753,hsr,5.43,5.57,170.216,6.8086400000000005,6.701417322834646,6.675137254901961,30.559425493716336,1.2223770197486534,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323786,65577,half_2,51,bottom,3752,hsr,5.47,6.48,572.53,22.9012,22.540551181102362,22.452156862745095,88.35339506172839,3.5341358024691356,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323787,65577,half_2,52,middle,3753,hsr,5.4,6.79,927.8052,37.112208,36.52776377952756,36.38451764705882,136.64288659793814,5.465715463917526,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323788,65577,half_2,52,bottom,3752,hsr,5.39,6.36,237.2984,9.491935999999999,9.342456692913386,9.305819607843137,37.311069182389936,1.4924427672955973,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324808,65579,half_2,22,bottom,3752,hsr,5.39,6.75,662.4544,26.498175999999997,26.08088188976378,25.978603921568627,98.14139259259258,3.925655703703703,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324805,65579,half_2,23,top,3752,sprint,6.95,7.47,457.8576,18.314304,18.025889763779528,17.9552,61.29285140562249,2.4517140562249,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324809,65579,half_2,23,middle,3752,hsr,5.42,6.92,193.0872,7.723488,7.601858267716536,7.57204705882353,27.902774566473987,1.1161109826589595,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324806,65579,half_2,24,top,3752,sprint,6.98,8.0,494.116,19.76464,19.453385826771655,19.377098039215685,61.7645,2.47058,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324810,65579,half_2,24,top,3752,hsr,5.45,6.92,136.384,5.45536,5.369448818897638,5.348392156862745,19.708670520231212,0.7883468208092486,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324807,65579,half_2,25,top,3753,sprint,6.99,8.36,452.2088,18.088352,17.803496062992128,17.73367843137255,54.091961722488044,2.163678468899522,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324811,65579,half_2,29,middle,3752,sprint,6.98,7.75,340.81759999999997,13.632703999999999,13.418015748031495,13.365396078431372,43.97646451612903,1.759058580645161,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324812,65579,half_2,29,middle,3753,sprint,6.92,8.94,907.8252,36.313007999999996,35.74114960629922,35.60098823529412,101.54644295302013,4.061857718120805,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324813,65579,half_2,29,bottom,3752,hsr,5.43,6.88,258.21000000000004,10.328400000000002,10.165748031496065,10.125882352941177,37.53052325581396,1.5012209302325585,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324814,65579,half_2,31,top,3752,sprint,6.93,7.17,253.8548,10.154192,9.99428346456693,9.955090196078432,35.405132496513254,1.4162052998605301,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324816,65579,half_2,31,middle,3752,hsr,5.45,6.93,199.9412,7.997648000000001,7.871700787401576,7.84083137254902,28.851544011544014,1.1540617604617607,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324817,65579,half_2,31,top,3752,hsr,5.5,6.91,226.5032,9.060127999999999,8.917448818897638,8.882478431372549,32.77904486251809,1.3111617945007235,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324818,65579,half_2,32,top,3752,hsr,5.48,6.29,273.18559999999997,10.927423999999998,10.755338582677165,10.713160784313724,43.43173290937996,1.7372693163751984,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324815,65579,half_2,35,top,3752,sprint,6.94,8.56,636.7188,25.468752,25.067669291338582,24.969364705882352,74.38303738317757,2.9753214953271026,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324821,65579,half_2,36,top,3752,hsr,5.55,7.19,358.09040000000005,14.323616000000001,14.098047244094492,14.042760784313728,49.80394993045898,1.992157997218359,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324819,65579,half_2,37,top,3752,sprint,6.97,8.84,657.8844,26.315376,25.90096062992126,25.799388235294117,74.42131221719457,2.9768524886877827,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324822,65579,half_2,39,middle,3753,hsr,5.46,6.24,385.4416,15.417664,15.174866141732284,15.115356862745097,61.76948717948718,2.4707794871794873,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324820,65579,half_2,40,bottom,3753,sprint,6.97,8.23,368.728,14.74912,14.51685039370079,14.45992156862745,44.80291616038882,1.7921166464155527,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324824,65579,half_2,44,middle,3753,hsr,5.43,6.35,418.044,16.72176,16.458425196850396,16.393882352941176,65.83370078740158,2.633348031496063,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324823,65579,half_2,45,middle,3752,sprint,6.93,7.3,378.6424,15.145696000000001,14.907181102362205,14.848721568627452,51.86882191780822,2.074752876712329,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324825,65579,half_2,45,middle,3752,hsr,5.45,6.9,230.4088,9.216352,9.071212598425198,9.035639215686276,33.39257971014493,1.335703188405797,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324826,65579,half_2,45,top,3752,hsr,5.46,6.91,193.25080000000003,7.730032000000001,7.608299212598427,7.57846274509804,27.966830680173665,1.1186732272069466,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1324827,65579,half_2,48,bottom,3753,hsr,5.44,6.33,431.344,17.25376,16.98204724409449,16.915450980392155,68.14281200631912,2.7257124802527644,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323789,65580,half_1,1,middle,3753,sprint,6.98,8.14,507.7816,20.311264,19.991401574803152,19.913003921568627,62.38103194103194,2.4952412776412776,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323790,65580,half_1,2,bottom,3753,hsr,5.45,5.68,177.6336,7.105344,6.9934488188976385,6.966023529411765,31.273521126760564,1.2509408450704225,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323791,65580,half_1,4,middle,3753,hsr,5.59,5.94,118.488,4.73952,4.664881889763779,4.646588235294118,19.947474747474747,0.7978989898989898,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323792,65580,half_1,5,bottom,3753,hsr,5.48,5.85,203.7628,8.150511999999999,8.022157480314961,7.990698039215686,34.83124786324787,1.3932499145299144,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323793,65580,half_1,7,top,3753,hsr,5.47,5.78,151.0108,6.040431999999999,5.945307086614173,5.9219921568627445,26.126435986159166,1.0450574394463665,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323794,65580,half_1,9,top,3753,hsr,5.42,6.96,576.712,23.06848,22.7051968503937,22.616156862745097,82.86091954022989,3.3144367816091957,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323795,65580,half_1,12,top,3753,sprint,6.96,7.21,190.5216,7.620864,7.500850393700788,7.471435294117647,26.424632454923717,1.0569852981969488,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323797,65580,half_1,12,middle,3752,hsr,5.44,5.76,190.562,7.62248,7.502440944881891,7.4730196078431375,33.08368055555556,1.3233472222222222,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323798,65580,half_1,12,top,3753,hsr,5.45,6.93,180.2584,7.210336,7.096787401574804,7.068956862745098,26.01131313131313,1.0404525252525252,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323799,65580,half_1,12,top,3753,hsr,5.49,6.96,150.2372,6.009488,5.914850393700788,5.891654901960784,21.58580459770115,0.863432183908046,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323800,65580,half_1,12,top,3753,hsr,5.44,7.33,340.5192,13.620768,13.406267716535435,13.35369411764706,46.45555252387449,1.8582221009549795,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323801,65580,half_1,13,bottom,3753,hsr,5.42,5.86,260.6772,10.427088000000001,10.262881889763781,10.222635294117648,44.4841638225256,1.779366552901024,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323796,65580,half_1,14,middle,3753,sprint,6.97,7.17,182.89,7.3156,7.2003937007874015,7.172156862745098,25.507670850767084,1.0203068340306833,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323802,65580,half_1,14,middle,3753,hsr,5.51,6.95,156.7588,6.270352,6.171606299212599,6.147403921568627,22.555223021582734,0.9022089208633093,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323803,65580,half_1,14,middle,3753,hsr,5.41,6.94,180.4608,7.218432,7.104755905511811,7.0768941176470594,26.00299711815562,1.0401198847262247,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323804,65580,half_1,17,top,3753,hsr,5.4,7.11,378.1652,15.126608000000001,14.888393700787404,14.830007843137256,53.18779184247539,2.1275116736990154,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323805,65580,half_1,17,bottom,3753,hsr,5.42,6.47,739.6444,29.585776,29.119858267716538,29.00566274509804,114.31907264296755,4.572762905718702,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323806,65580,half_1,19,middle,3752,hsr,5.4,6.24,377.7008,15.108032000000001,14.870110236220475,14.811796078431373,60.52897435897436,2.4211589743589745,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323807,65580,half_1,20,middle,3753,hsr,5.42,5.7,312.7236,12.508944,12.311952755905512,12.263670588235293,54.86378947368421,2.1945515789473684,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323808,65580,half_1,23,bottom,3752,hsr,5.45,5.66,154.99,6.1996,6.101968503937009,6.078039215686275,27.38339222614841,1.0953356890459365,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323809,65580,half_1,24,middle,3752,hsr,5.47,5.98,200.5328,8.021312,7.894992125984253,7.86403137254902,33.53391304347826,1.3413565217391303,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323810,65580,half_1,25,bottom,3753,hsr,5.43,5.62,282.5772,11.303088,11.12508661417323,11.081458823529411,50.28064056939502,2.0112256227758007,fixture-level distance scale anomaly (~25x)
1161.0,2025-06-11,1323811,65580,half_1,29,bottom,3753,hsr,5.47,6.51,228.7028,9.148112,9.004047244094489,8.96873725490196,35.13099846390169,1.4052399385560674,fixture-level distance scale anomaly (~25x)
